,user_token,topic,vis_condition,post_clarity_0,post_clarity_1,post_clarity_2,post_clarity_3,post_clarity_ansT,post_clarity_start,post_correctness_0,post_correctness_1,post_correctness_2,post_correctness_ansT,post_correctness_start,post_topicInv_0,post_topicInv_1,post_topicInv_2,post_topicInv_3,post_topicInv_ansT,post_topicInv_start,post_CI_lower,post_CI_upper,post_attitude,pre_clarity_0,pre_clarity_1,pre_clarity_2,pre_clarity_3,pre_clarity_ansT,pre_clarity_start,pre_correctness_0,pre_correctness_1,pre_correctness_2,pre_correctness_ansT,pre_correctness_start,pre_topicInv_0,pre_topicInv_1,pre_topicInv_2,pre_topicInv_3,pre_topicInv_ansT,pre_topicInv_start,pre_CI_lower,pre_CI_upper,pre_attitude,pre_clarity,pre_correctness,pre_topic_involvement,post_clarity,post_correctness,post_topic_involvement,pre_attitude_adjusted,pre_attitude_strength,pre_attitude_uncertainty,post_attitude_adjusted,post_attitude_strength,post_attitude_uncertainty,attitude_difference,abs_attitude_difference,att_uncertainty_difference,abs_att_uncertainty_difference,mean_belief_change,mean_pre_belief_distance,mean_belief_uncertainty_change,count_vars,belief_diff_pre_belief_dist_mean,defensive_confidence,EB-feel,EB-evidence,EB-political
475,e5eecf9d-59b0-4350-aa36-fede63280f31,covid,scatter,9,9,9,9,1501,1.64823E+12,8,8,8,1294,1.64823E+12,1,1,5,5,1149,1.64823E+12,8.884347319,8.904267048,8.894307183,9,9,9,9,3343,1.64823E+12,8,8,8,1456,1.64823E+12,1,1,4,5,4232,1.64823E+12,8.685150021,8.884347319,8.78474867,9,8,11,9,8,12,3.78474867,3.78474867,0.199197297,3.894307183,3.894307183,0.01991973,0.109558513,0.109558513,-0.179277567,0.179277567,0.518192709,0.550068487,-0.252931167,6,0.951338173,52,2,5,1.75
476,8c62940a-b58a-4023-871e-eb89b0134c0d,covid,hop,8,8,8,8,1701,1.64823E+12,8,5,7,1501,1.64823E+12,5,5,4,4,1693,1.64823E+12,1.109693901,2.852891288,1.981292595,9,9,9,9,1950,1.64823E+12,8,8,8,1448,1.64823E+12,5,5,5,5,1261,1.64823E+12,2.002551098,2.016723434,2.009637266,9,8,20,8,6.666666667,18,-2.990362734,2.990362734,0.014172336,-3.018707405,3.018707405,1.743197387,-0.028344671,0.028344671,1.729025051,1.729025051,0.50542623,0.418824055,0.125119236,6,18.5432175,43,4.75,2.75,2.5
477,8c62940a-b58a-4023-871e-eb89b0134c0d,union,hop,6,6,7,7,1376,1.64823E+12,7,5,8,1174,1.64823E+12,3,4,4,4,2057,1.64823E+12,6.721938637,7.288832061,7.005385349,1,1,1,1,1435,1.64823E+12,1,1,1,1815,1.64823E+12,1,1,5,5,1927,1.64823E+12,4.681122311,5.333049748,5.007086029,1,1,12,6.5,6.666666667,15,0.007086029,0.007086029,0.651927438,2.005385349,2.005385349,0.566893424,1.99829932,1.99829932,-0.085034014,0.085034014,0.406099811,0.60955685,-0.012328011,6,0.928994574,43,4.75,2.75,2.5
478,b99b8ea5-00a0-49c2-8935-257d5b3375b5,union,uncertainty,9,9,9,9,1291,1.64823E+12,8,1,5,1338,1.64823E+12,1,1,1,1,1409,1.64823E+12,4.872449057,5.127551098,5.000000078,5,9,9,9,1409,1.64823E+12,5,1,5,2626,1.64823E+12,1,1,1,1,1213,1.64823E+12,4.906664259,5.100514877,5.003589568,8,3.666666667,4,9,4.666666667,4,0.003589568,0.003589568,0.193850618,7.79E-08,7.79E-08,0.255102041,-0.00358949,0.00358949,0.061251422,0.061251422,0.654390541,0.975404589,-0.011780154,6,0.728220211,39,4,2.75,4.25
479,b99b8ea5-00a0-49c2-8935-257d5b3375b5,covid,uncertainty,9,9,9,9,1178,1.64823E+12,9,1,9,1041,1.64823E+12,1,3,1,5,819,1.64823E+12,,,1.003401308,9,9,9,9,1862,1.64823E+12,9,1,9,1913,1.64823E+12,1,3,1,5,1948,1.64823E+12,1.003401309,1.02465981,1.01403056,9,6.333333333,10,9,6.333333333,10,-3.98596944,3.98596944,0.021258501,-3.996598692,3.996598692,,-0.010629252,0.010629252,,,0.422630496,0.684940173,-0.19757267,6,0.544983475,39,4,2.75,4.25
480,0d01758e-a242-49ba-b3dc-78f372f96dbf,covid,hop,9,9,9,9,1486,1.64823E+12,9,9,9,1126,1.64823E+12,5,5,5,5,1230,1.64823E+12,8.779246742,8.779246742,8.779246742,9,9,9,9,1179,1.64823E+12,9,8,8,2028,1.64823E+12,5,5,4,4,1910,1.64823E+12,1,8.555927607,8.847960321,9,8.333333333,18,9,9,20,3.847960321,3.847960321,7.555927607,3.779246742,3.779246742,0,-0.06871358,0.06871358,-7.555927607,7.555927607,0.69425507,0.715339788,-0.032788716,6,3.194884849,45,3.5,4,2
481,0d01758e-a242-49ba-b3dc-78f372f96dbf,union,hop,5,5,5,5,2106,1.64823E+12,4,5,5,4798,1.64823E+12,1,1,1,1,1355,1.64823E+12,5.884687193,6.623358176,6.254022684,6,7,6,7,1764,1.64823E+12,5,5,5,1088,1.64823E+12,2,1,1,1,1074,1.64823E+12,5.876097996,6.820909718,6.348503857,6.5,5,5,5,4.666666667,4,1.348503857,1.348503857,0.944811722,1.254022684,1.254022684,0.738670983,-0.094481172,0.094481172,-0.206140739,0.206140739,0.628343472,0.462186586,0.332204469,6,1.867565065,45,3.5,4,2
482,7c87fb8f-4ba9-4315-80e6-5642d8822c6c,covid,uncertainty,8,7,8,7,2037,1.64823E+12,7,7,7,1254,1.64823E+12,4,5,5,4,1182,1.64823E+12,1,8.160430701,8.854875145,8,8,8,8,1150,1.64823E+12,8,7,8,1046,1.64823E+12,3,4,4,5,4518,1.64823E+12,1,8.054138184,8.698979453,8,7.666666667,16,7.5,7,18,3.698979453,3.698979453,7.054138184,3.854875145,3.854875145,7.160430701,0.155895692,0.155895692,0.106292517,0.106292517,0.479614892,0.563583424,0.099297744,6,0.81154381,51,3.5,4.75,2
483,7c87fb8f-4ba9-4315-80e6-5642d8822c6c,union,uncertainty,3,5,4,5,2468,1.64823E+12,4,5,4,1812,1.64823E+12,2,3,4,3,1230,1.64823E+12,3.596938637,6.38888875,4.992913694,5,4,4,5,1175,1.64823E+12,5,4,5,1773,1.64823E+12,3,2,4,3,2118,1.64823E+12,2.789115724,7.225056335,5.007086029,4.5,4.666666667,12,4.25,4.333333333,12,0.007086029,0.007086029,4.435940611,-0.007086306,0.007086306,2.791950113,-0.014172336,0.014172336,-1.643990497,1.643990497,0.370879736,0.377733754,-0.104465615,6,1.434367963,51,3.5,4.75,2
484,3b4a392f-6158-45ff-a2f0-a86cb6c6d206,covid,uncertainty,9,9,9,9,1298,1.64823E+12,9,9,9,1259,1.64823E+12,5,5,4,3,1072,1.64823E+12,1,8.96825383,8.996598501,9,9,9,9,1739,1.64823E+12,9,9,9,1078,1.64823E+12,5,3,4,3,5197,1.64823E+12,,,8.996598501,9,9,15,9,9,17,3.996598501,3.996598501,,3.996598501,3.996598501,7.96825383,0,0,,,0.115055753,0.739844994,-0.00027281,6,0.211749959,56,1.75,5,1
485,3b4a392f-6158-45ff-a2f0-a86cb6c6d206,union,uncertainty,9,9,9,9,802,1.64823E+12,9,9,9,1003,1.64823E+12,5,5,5,5,1094,1.64823E+12,1,8.946995326,8.975339998,9,9,9,9,958,1.64823E+12,9,9,9,1762,1.64823E+12,5,5,5,5,1987,1.64823E+12,8.946995326,8.946995326,8.946995326,9,9,20,9,9,20,3.946995326,3.946995326,0,3.975339998,3.975339998,7.946995326,0.028344671,0.028344671,7.946995326,7.946995326,0.281493797,0.645180938,0.146758093,6,0.443647793,56,1.75,5,1
486,ca686275-cc29-4510-9840-4f510ce87687,covid,scatter,5,5,5,5,2824,1.64823E+12,5,5,5,1037,1.64823E+12,3,4,3,3,1031,1.64823E+12,1.687216436,8.312782743,4.999999589,5,5,5,5,973,1.64823E+12,5,5,5,1221,1.64823E+12,3,4,4,4,1388,1.64823E+12,2.156675088,7.84332409,4.999999589,5,5,15,5,5,13,-4.11E-07,4.11E-07,5.686649002,-4.11E-07,4.11E-07,6.625566307,0,0,0.938917305,0.938917305,0.506608385,0.59033283,0.009834293,6,0.893132361,46,4.25,3,3
487,ca686275-cc29-4510-9840-4f510ce87687,union,scatter,5,5,5,5,1012,1.64823E+12,5,5,5,1458,1.64823E+12,3,4,3,3,1039,1.64823E+12,3.724489472,6.24007887,4.982284171,5,5,5,5,1529,1.64823E+12,5,5,5,1789,1.64823E+12,3,4,3,3,1139,1.64823E+12,3.503046743,6.496952435,4.999999589,5,5,13,5,5,13,-4.11E-07,4.11E-07,2.993905692,-0.017715829,0.017715829,2.515589398,-0.017715418,0.017715418,-0.478316294,0.478316294,0.448282253,0.451182237,0.192774854,6,0.977104047,46,4.25,3,3
488,78cb643f-5e91-408d-a326-a4de9634c709,union,scatter,8,8,8,8,22861,1.64823E+12,8,8,8,1331,1.64823E+12,5,4,5,5,1719,1.64823E+12,8.890305984,8.975339998,8.932822991,8,7,8,8,1619,1.64823E+12,8,8,7,1699,1.64823E+12,5,4,5,5,1638,1.64823E+12,7.990362673,8.911564487,8.45096358,7.75,7.666666667,19,8,8,19,3.45096358,3.45096358,0.921201814,3.932822991,3.932822991,0.085034014,0.48185941,0.48185941,-0.8361678,0.8361678,0.357547904,0.372570278,-0.111525626,6,1.057079626,35,3.25,4.75,2.5
489,78cb643f-5e91-408d-a326-a4de9634c709,covid,scatter,8,8,8,8,1348,1.64823E+12,8,8,8,1761,1.64823E+12,4,4,4,4,1717,1.64823E+12,8.939909159,8.996598501,8.96825383,8,8,9,9,1373,1.64823E+12,9,9,8,1486,1.64823E+12,5,4,4,4,1589,1.64823E+12,8.982426165,8.996598501,8.989512333,8.5,8.666666667,17,8,8,16,3.989512333,3.989512333,0.014172336,3.96825383,3.96825383,0.056689342,-0.021258503,0.021258503,0.042517007,0.042517007,0.444876539,0.558626639,-0.12112191,6,0.718352765,35,3.25,4.75,2.5
490,33afa649-8dae-40a2-955a-fc112749aa04,union,hop,8,8,8,8,663,1.64823E+12,7,7,7,843,1.64823E+12,4,4,4,5,1536,1.64823E+12,7.158469139,8.815616347,7.987042743,8,8,8,8,797,1.64823E+12,7,7,7,1292,1.64823E+12,4,4,4,4,804,1.64823E+12,7.225056551,8.812358138,8.018707345,8,7,16,8,7,17,3.018707345,3.018707345,1.587301587,2.987042743,2.987042743,1.657147209,-0.031664602,0.031664602,0.069845622,0.069845622,0.235719687,0.447129636,-0.045300877,6,0.607396461,45,3.5,3.75,2.75
491,33afa649-8dae-40a2-955a-fc112749aa04,covid,hop,9,9,9,9,1073,1.64823E+12,8,8,8,1582,1.64823E+12,4,4,3,3,903,1.64823E+12,1,8.321256881,8.947909187,9,9,9,9,3172,1.64823E+12,8,8,8,1402,1.64823E+12,3,4,3,3,850,1.64823E+12,7.381279272,8.606731821,7.994005546,9,8,13,9,8,14,2.994005546,2.994005546,1.225452548,3.947909187,3.947909187,7.321256881,0.953903641,0.953903641,6.095804333,6.095804333,0.285053634,0.36676702,0.038985588,6,1.132731801,45,3.5,3.75,2.75
492,a07b5592-e32f-4292-9571-191521b839ab,covid,hop,9,9,9,9,1491,1.64823E+12,9,8,9,1294,1.64823E+12,5,5,3,2,1535,1.64823E+12,8.828469935,8.957157987,8.892813961,9,9,9,9,2187,1.64823E+12,9,8,9,1934,1.64823E+12,5,4,5,3,1192,1.64823E+12,1,8.878515288,8.992904668,9,8.666666667,17,9,8.666666667,15,3.992904668,3.992904668,7.878515288,3.892813961,3.892813961,0.128688052,-0.100090707,0.100090707,-7.749827236,7.749827236,0.63108802,0.822428818,0.268390082,6,0.901553229,46,4.5,4.25,5
493,a07b5592-e32f-4292-9571-191521b839ab,union,hop,1,1,1,9,1405,1.64823E+12,1,3,1,1409,1.64823E+12,1,1,1,1,1267,1.64823E+12,3.852531483,6.111721731,4.982126607,2,2,2,8,2422,1.64823E+12,1,5,1,1357,1.64823E+12,1,1,4,1,1363,1.64823E+12,1,3.016059144,6.998239424,3.5,2.333333333,7,3,1.666666667,4,1.998239424,1.998239424,2.016059144,-0.017873393,0.017873393,2.259190248,-2.016112817,2.016112817,0.243131104,0.243131104,0.239582288,0.350911178,-0.239250362,6,0.84735632,46,4.5,4.25,5
494,62ae77b9-b426-40bf-98fe-ce54b2d4e625,union,uncertainty,7,7,7,7,1806,1.64823E+12,7,7,7,1835,1.64823E+12,4,4,4,4,1543,1.64823E+12,7.26403069,7.710459262,7.487244976,7,7,7,7,4235,1.64823E+12,7,7,7,1853,1.64823E+12,4,4,4,4,1661,1.64823E+12,6.817602119,7.752976268,7.285289193,7,7,16,7,7,16,2.285289193,2.285289193,0.93537415,2.487244976,2.487244976,0.446428571,0.201955782,0.201955782,-0.488945578,0.488945578,0.785150274,0.497100126,0.187348495,6,1.962636976,58,4,4.75,3.25
495,62ae77b9-b426-40bf-98fe-ce54b2d4e625,covid,uncertainty,7,7,7,7,2115,1.64823E+12,7,7,7,2256,1.64823E+12,3,3,5,5,1160,1.64823E+12,6.721938853,7.380952459,7.051445656,7,7,7,7,2622,1.64823E+12,7,7,7,1362,1.64823E+12,4,4,4,4,963,1.64823E+12,6.116071506,7.604166745,6.860119125,7,7,16,7,7,16,1.860119125,1.860119125,1.488095238,2.051445656,2.051445656,0.659013605,0.191326531,0.191326531,-0.829081633,0.829081633,0.669273507,0.45276861,0.003991903,6,2.709628036,58,4,4.75,3.25
496,a5b495a6-f00e-442b-bce3-f594fcc97f0c,covid,scatter,9,9,9,9,5933,1.64823E+12,9,8,9,1685,1.64823E+12,4,4,4,3,3968,1.64823E+12,1,8.98065484,8.991284091,8,9,9,9,1746,1.64823E+12,9,8,9,1186,1.64823E+12,3,3,3,5,1175,1.64823E+12,8.975340214,8.985969466,8.98065484,8.75,8.666666667,14,9,8.666666667,15,3.98065484,3.98065484,0.010629252,3.991284091,3.991284091,7.98065484,0.010629252,0.010629252,7.970025588,7.970025588,0.461450275,0.430799161,-0.14638856,6,1.010915095,42,2.5,5,2.75
497,a5b495a6-f00e-442b-bce3-f594fcc97f0c,union,scatter,9,9,9,9,2884,1.64823E+12,9,9,9,1518,1.64823E+12,4,4,4,4,1646,1.64823E+12,8.996598717,8.996598717,8.996598717,8,9,9,9,1358,1.64823E+12,8,8,8,1571,1.64823E+12,5,4,4,4,1749,1.64823E+12,1,8.964710962,8.985969466,8.75,8,17,9,9,16,3.985969466,3.985969466,7.964710962,3.996598717,3.996598717,0,0.010629252,0.010629252,-7.964710962,7.964710962,0.340045406,0.332562332,-0.090492169,6,1.371033433,42,2.5,5,2.75
498,704aa518-e188-4696-b6d1-e34347494a58,covid,scatter,9,9,9,9,1138,1.64823E+12,8,8,8,5124,1.64823E+12,5,4,5,5,965,1.64823E+12,8.954081711,8.985969466,8.970025588,9,9,9,9,1057,1.64823E+12,8,8,8,1365,1.64823E+12,5,5,5,5,1030,1.64823E+12,8.959396336,8.959396336,8.959396336,9,8,20,9,8,19,3.959396336,3.959396336,0,3.970025588,3.970025588,0.031887755,0.010629252,0.010629252,0.031887755,0.031887755,0.421962265,0.561601484,-0.045868342,6,0.717722149,60,2.75,5,1.25
499,704aa518-e188-4696-b6d1-e34347494a58,union,scatter,9,9,9,9,750,1.64823E+12,8,8,8,3396,1.64823E+12,5,5,5,5,3140,1.64823E+12,8.970025588,8.970025588,8.970025588,9,9,9,9,1112,1.64823E+12,8,8,8,2087,1.64823E+12,5,5,5,5,6243,1.64823E+12,1,8.927508581,8.98065484,9,8,20,9,8,20,3.98065484,3.98065484,7.927508581,3.970025588,3.970025588,0,-0.010629252,0.010629252,-7.927508581,7.927508581,0.440631667,0.416887347,-0.369836129,6,0.877128775,60,2.75,5,1.25
500,f721990a-4c21-49ae-ae8a-884b5d668690,union,scatter,7,7,7,6,2272,1.64823E+12,7,7,6,1582,1.64823E+12,4,3,4,4,1117,1.64823E+12,5.661375523,5.736961313,5.699168418,3,5,6,6,1131,1.64823E+12,6,6,6,1938,1.64823E+12,3,4,4,4,1587,1.64823E+12,1,5.576341509,1.551398343,5,6,15,6.75,6.666666667,15,-3.448601657,3.448601657,4.576341509,0.699168418,0.699168418,0.07558579,4.147770075,4.147770075,-4.500755719,4.500755719,0.416719589,0.465012652,-0.001407312,6,0.798850228,37,3.75,4,2.5
501,f721990a-4c21-49ae-ae8a-884b5d668690,covid,scatter,8,7,7,7,1372,1.64823E+12,7,7,7,1236,1.64823E+12,4,4,4,3,1368,1.64823E+12,7.456538032,7.532123822,7.494330927,8,7,7,7,1804,1.64823E+12,8,7,7,2223,1.64823E+12,4,3,4,4,1118,1.64823E+12,7.144746649,7.163643097,7.154194873,7.25,7.333333333,15,7.25,7,15,2.154194873,2.154194873,0.018896447,2.494330927,2.494330927,0.07558579,0.340136054,0.340136054,0.056689342,0.056689342,0.493773189,0.448587905,-0.265016729,6,1.920049726,37,3.75,4,2.5
502,8cd1138a-f8d2-4eed-b677-8b491a61b8dc,covid,scatter,9,9,9,9,899,1.64823E+12,9,9,9,1217,1.64823E+12,4,4,4,4,1043,1.64823E+12,8.911564487,8.939909159,8.925736823,9,9,9,9,1028,1.64823E+12,9,8,9,1221,1.64823E+12,4,2,4,5,946,1.64823E+12,8.876133648,8.890305984,8.883219816,9,8.666666667,15,9,9,16,3.883219816,3.883219816,0.014172336,3.925736823,3.925736823,0.028344671,0.042517007,0.042517007,0.014172336,0.014172336,1.031843581,0.80393319,0.28221874,6,1.582370967,30,2.25,4,1
503,8cd1138a-f8d2-4eed-b677-8b491a61b8dc,union,scatter,3,7,2,7,1747,1.64823E+12,6,3,7,867,1.64823E+12,1,1,5,5,933,1.64823E+12,1,2.987528423,6.006235689,3,2,1,2,884,1.64823E+12,3,3,1,1228,1.64823E+12,1,1,4,4,1040,1.64823E+12,4.277210746,5.736961313,5.007086029,2,2.333333333,10,4.75,5.333333333,12,0.007086029,0.007086029,1.459750567,1.006235689,1.006235689,1.987528423,0.99914966,0.99914966,0.527777856,0.527777856,0.730139334,0.670138434,-0.01052598,6,1.094146804,30,2.25,4,1
504,7d09ff78-996f-4552-ae67-81537ba61e99,covid,uncertainty,5,6,6,6,2187,1.64823E+12,5,6,6,1463,1.64823E+12,3,3,4,4,807,1.64823E+12,6.474782939,6.926518259,6.700650599,5,5,6,6,1402,1.64823E+12,5,5,5,1624,1.64823E+12,3,4,3,4,842,1.64823E+12,6.222342613,6.674077933,6.448210273,5.5,5,14,5.75,5.666666667,14,1.448210273,1.448210273,0.45173532,1.700650599,1.700650599,0.45173532,0.252440326,0.252440326,0,0,0.41861252,0.495675468,-0.055912514,6,1.521663344,44,3.25,3.5,2.5
505,7d09ff78-996f-4552-ae67-81537ba61e99,union,uncertainty,1,1,1,1,1296,1.64823E+12,1,1,1,1514,1.64823E+12,1,1,1,1,750,1.64823E+12,1.518980756,2.156724737,1.837852746,1,1,1,1,2014,1.64823E+12,1,1,1,1474,1.64823E+12,1,1,1,1,823,1.64823E+12,1.572126088,1.704989417,1.638557752,1,1,4,1,1,4,-3.361442248,3.361442248,0.132863329,-3.162147254,3.162147254,0.637743981,0.199294994,0.199294994,0.504880651,0.504880651,0.053400743,0.304880699,0.033651915,6,2.546204809,44,3.25,3.5,2.5
506,2ca5d496-09de-4c24-960e-059f8d9d5b58,covid,uncertainty,9,9,9,9,774,1.64823E+12,9,9,9,927,1.64823E+12,5,5,1,3,686,1.64823E+12,1,8.279883244,8.781988848,9,9,9,9,1031,1.64823E+12,9,9,9,1191,1.64823E+12,5,3,1,1,1148,1.64823E+12,1,8.862973623,8.992549262,9,9,10,9,9,14,3.992549262,3.992549262,7.862973623,3.781988848,3.781988848,7.279883244,-0.210560415,0.210560415,-0.583090379,0.583090379,0.257945511,0.408583312,-0.078997737,6,0.996998667,55,4,4.75,2.25
507,2ca5d496-09de-4c24-960e-059f8d9d5b58,union,uncertainty,6,7,6,7,1669,1.64823E+12,8,7,6,1286,1.64823E+12,3,1,1,1,751,1.64823E+12,6.708778611,7.29186899,7.000323801,5,5,1,1,998,1.64823E+12,1,5,5,830,1.64823E+12,3,1,3,1,806,1.64823E+12,4.667962285,5.348234394,5.008098339,3,3.666666667,8,6.5,7,6,0.008098339,0.008098339,0.680272109,2.000323801,2.000323801,0.583090379,1.992225462,1.992225462,-0.09718173,0.09718173,0.241924667,0.313324104,0.040310811,6,0.759225484,55,4,4.75,2.25
508,65333130-1f7f-443c-bedd-21c910c930a1,union,hop,2,7,6,7,920,1.64823E+12,1,1,2,839,1.64823E+12,1,1,1,1,839,1.64823E+12,6.553288103,7.379535313,6.966411708,6,8,6,6,1077,1.64823E+12,2,1,5,1132,1.64823E+12,1,1,1,1,1019,1.64823E+12,5.617913902,6.288265413,5.953089657,6.5,2.666666667,4,5.5,1.333333333,4,0.953089657,0.953089657,0.67035151,1.966411708,1.966411708,0.826247211,1.013322051,1.013322051,0.1558957,0.1558957,0.466946723,0.568967414,0.119528093,6,0.798250938,47,4,3.25,1
509,65333130-1f7f-443c-bedd-21c910c930a1,covid,hop,6,7,6,7,1177,1.64823E+12,2,3,6,2231,1.64823E+12,2,2,1,1,1399,1.64823E+12,6.506519393,7.441893593,6.974206493,6,8,7,8,990,1.64823E+12,1,4,2,1249,1.64823E+12,2,1,1,1,802,1.64823E+12,6.249291488,7.200255258,6.724773373,7.25,2.333333333,5,6.5,3.666666667,6,1.724773373,1.724773373,0.950963771,1.974206493,1.974206493,0.935374201,0.24943312,0.24943312,-0.01558957,0.01558957,0.40885299,0.493253874,0.075010797,6,0.80156132,47,4,3.25,1
510,47dccf99-078c-4b6f-a2d7-80a8d46eceb3,union,uncertainty,9,9,9,9,1252,1.64823E+12,9,9,9,4320,1.64823E+12,5,5,5,4,1171,1.64823E+12,1,8.82653069,8.959396336,9,9,9,9,982,1.64823E+12,9,9,9,1311,1.64823E+12,5,5,4,5,1122,1.64823E+12,1,8.736182051,8.975340214,9,9,19,9,9,19,3.975340214,3.975340214,7.736182051,3.959396336,3.959396336,7.82653069,-0.015943878,0.015943878,0.090348639,0.090348639,0.297269878,0.298597116,-0.045761962,6,1.056647886,42,3,4.5,2
511,47dccf99-078c-4b6f-a2d7-80a8d46eceb3,covid,uncertainty,6,6,6,6,913,1.64823E+12,6,6,6,1429,1.64823E+12,4,2,2,2,972,1.64823E+12,1,8.295068105,8.784013683,4,4,4,4,2571,1.64823E+12,4,4,4,5250,1.64823E+12,2,2,2,3,1321,1.64823E+12,5.733418445,7.795493275,6.76445586,4,4,9,6,6,10,1.76445586,1.76445586,2.06207483,3.784013683,3.784013683,7.295068105,2.019557823,2.019557823,5.232993275,5.232993275,0.450712825,0.531881706,0.00875784,6,0.831509311,42,3,4.5,2
512,e055c841-c3ea-4fab-93c4-368c29cecea9,covid,uncertainty,7,7,7,7,1940,1.64823E+12,7,7,7,2123,1.64823E+12,4,4,4,4,5095,1.64823E+12,1,8.774788805,8.924186778,7,7,7,7,1264,1.64823E+12,7,7,7,3427,1.64823E+12,4,4,4,4,1436,1.64823E+12,1,7.71904313,8.973986102,7,7,16,7,7,16,3.973986102,3.973986102,6.71904313,3.924186778,3.924186778,7.774788805,-0.049799324,0.049799324,1.055745675,1.055745675,0.719705772,0.966385835,0.24518196,6,0.864021851,47,2.5,4,2
513,e055c841-c3ea-4fab-93c4-368c29cecea9,union,uncertainty,5,5,5,5,2190,1.64823E+12,5,5,5,2210,1.64823E+12,3,3,3,3,1135,1.64823E+12,5.029879619,5.089638808,5.059759213,5,5,5,5,1854,1.64823E+12,5,5,5,2150,1.64823E+12,3,3,3,3,2585,1.64823E+12,1.922401783,8.097517995,5.009959889,5,5,12,5,5,12,0.009959889,0.009959889,6.175116211,0.059759213,0.059759213,0.059759189,0.049799324,0.049799324,-6.115357022,6.115357022,0.043913894,0.271602001,0.005713733,6,0.389804175,47,2.5,4,2
514,6d99bc7a-ac3b-4603-b9f6-377eb5a73825,union,uncertainty,6,6,6,6,2880,1.64823E+12,5,5,5,1931,1.64823E+12,2,2,4,3,1932,1.64823E+12,6.780399128,7.223284585,7.001841856,4,4,4,4,1637,1.64823E+12,4,3,4,1918,1.64823E+12,2,2,4,4,1816,1.64823E+12,5.345450246,6.709537455,6.02749385,4,3.666666667,12,6,5,11,1.02749385,1.02749385,1.364087209,2.001841856,2.001841856,0.442885457,0.974348006,0.974348006,-0.921201751,0.921201751,0.25698682,0.283765054,-0.129406217,6,1.262783171,39,3.25,3.75,3.75
515,6d99bc7a-ac3b-4603-b9f6-377eb5a73825,covid,uncertainty,9,9,9,9,1712,1.64823E+12,8,5,7,1916,1.64823E+12,5,5,5,5,3095,1.64823E+12,1,8.569656375,8.799956813,9,9,9,9,2539,1.64823E+12,7,6,7,2243,1.64823E+12,4,5,4,4,1737,1.64823E+12,1,8.861960777,8.959395578,9,6.666666667,17,9,6.666666667,20,3.959395578,3.959395578,7.861960777,3.799956813,3.799956813,7.569656375,-0.159438765,0.159438765,-0.292304402,0.292304402,0.253582905,0.317393579,0.007706283,6,0.794429394,39,3.25,3.75,3.75
516,627b5e2d-f02c-4d25-9d92-055eae8ac89a,union,hop,7,8,8,7,1447,1.64823E+12,7,8,7,64416,1.64823E+12,4,5,4,5,27460,1.64823E+12,5.350353003,8.351063457,6.85070823,9,8,9,8,59111,1.64823E+12,7,7,8,2745,1.64823E+12,4,5,5,4,60072,1.64823E+12,6.072145517,8.229413033,7.150779275,8.5,7.333333333,18,7.5,7.333333333,18,2.150779275,2.150779275,2.157267516,1.85070823,1.85070823,3.000710454,-0.300071045,0.300071045,0.843442938,0.843442938,0.341723565,0.314088431,0.135616744,6,2.210040593,54,2.75,5,2.75
517,627b5e2d-f02c-4d25-9d92-055eae8ac89a,covid,hop,9,8,8,9,740,1.64823E+12,9,8,8,1847,1.64823E+12,5,4,5,4,1265,1.64823E+12,7.710371225,8.861995237,8.286183231,9,8,9,9,1566,1.64823E+12,9,9,8,1684,1.64823E+12,4,4,5,5,820,1.64823E+12,1,8.115872638,8.740344813,8.75,8.666666667,18,8.5,8.333333333,18,3.740344813,3.740344813,7.115872638,3.286183231,3.286183231,1.151624012,-0.454161582,0.454161582,-5.964248625,5.964248625,0.524968933,0.622512262,0.005737991,6,0.966722576,54,2.75,5,2.75
518,39e70aae-d284-476f-b9b3-071b1b682433,covid,hop,9,9,9,9,4909,1.64823E+12,8,8,7,1105,1.64823E+12,4,5,4,5,945,1.64823E+12,8.890305984,8.90447832,8.897392152,9,9,9,9,743,1.64823E+12,8,8,7,915,1.64823E+12,4,5,5,5,1345,1.64823E+12,8.939909159,8.982426165,8.961167662,9,7.666666667,19,9,7.666666667,18,3.961167662,3.961167662,0.042517007,3.897392152,3.897392152,0.014172336,-0.06377551,0.06377551,-0.028344671,0.028344671,0.373855456,0.457714813,-0.047261871,6,0.998342675,42,3,4,2.75
519,39e70aae-d284-476f-b9b3-071b1b682433,union,hop,6,6,5,6,834,1.64823E+12,6,5,5,826,1.64823E+12,4,3,4,4,670,1.64823E+12,1,5.850339998,7.628968116,6,6,6,8,4424,1.64823E+12,6,5,5,1177,1.64823E+12,3,2,4,4,798,1.64823E+12,1,5.928287843,7.692743626,6.5,5.333333333,13,5.75,5.333333333,15,2.692743626,2.692743626,4.928287843,2.628968116,2.628968116,4.850339998,-0.06377551,0.06377551,-0.077947846,0.077947846,0.146063295,0.270055058,-0.246608545,6,1.950114262,42,3,4,2.75
